Movie,count,guest_ids,guest_names,movie_id
The Hot Box,1,[15988],['Charles Dierkop'],97653
Gasbags,1,[10925],['Torin Thatcher'],97749
Always in My Heart,1,[16004],['Anthony Caruso'],97767
Sunday Punch,1,[16004],['Anthony Caruso'],97819
Eagle Squadron,1,[2782],['Ian Wolfe'],97845
The Amsterdam Kill,1,[16103],['Keye Luke'],97870
Sweet November,1,[16047],['Marj Dusay'],97936
The Loch Ness Horror,1,[45100],['Garth Pillsbury'],97974
Sukeban: Octopus Pot,1,[1016007],['Bob Herron'],97986
The Devonsville Terror,1,[15626],"['Robert Walker, Jr.']",98012
The Plot Thickens,1,[8496],['Paul Fix'],98108
Nightmare Honeymoon,1,[12298],['Roy Jenson'],98128
Hit Lady,1,[12298],['Roy Jenson'],98136
A Thousand and One Nights,1,[24826],['John Abbott'],90984
The Feathered Serpent,1,[16103],['Keye Luke'],90956
...tick... tick... tick...,1,[15375],['Janet MacLachlan'],85255
Thunder Alley,1,[1947],['Stanley Adams'],86740
Jailbait Babysitter,1,[15993],['Michael Pataki'],86210
Key Witness,1,[30551],['Jeffrey Hunter'],86226
Welcome to L.A.,1,[9805],['Sally Kellerman'],86241
Firepower,1,[15998],['Joseph Ruskin'],86477
Superchick,1,[161297],['Tony Young'],86501
Savage Sisters,1,[5695],['Sid Haig'],86515
Desperate Lives,1,[8499],['William Windom'],86518
World War III,1,[15956],['David Soul'],86575
Bare Knuckles,1,[119245],['Sherry Jackson'],86603
The Young Savages,1,[151803],['Pilar Seurat'],86616
Un tipo con una faccia strana ti cerca per ucciderti,1,[16021],['Barbara Bouchet'],86637
Beyond Atlantis,1,[5695],['Sid Haig'],86742
Off the Menu: The Last Days of Chasen's,1,[9805],['Sally Kellerman'],85984
The First Time,1,[131274],['Sharon Acker'],86767
The Legend of Lylah Clare,1,[16108],['Lee Meriwether'],86816
Dual Alibi,1,[135066],['Abraham Sofaer'],86894
Gunn,1,[119245],['Sherry Jackson'],86903
Floods of Fear,1,[15693],['John Crawford'],86920
Generation,1,[15655],['Kim Darby'],86941
Red Sky At Morning,1,[15765],['John Colicos'],86945
The Navy vs. the Night Monsters,1,[41719],['Biff Elliot'],87120
Prime Target,1,[15956],['David Soul'],87164
Delta Force Commando,1,[9811],['Fred Williamson'],87337
"Guns, Girls, and Gangsters",1,[8496],['Paul Fix'],87342
Child of Rage,1,[16131],['Mariette Hartley'],86131
The Student Teachers,1,[15988],['Charles Dierkop'],85970
The Sky Dragon,1,[16103],['Keye Luke'],90955
The Outrage,1,[8496],['Paul Fix'],85609
The Crime Doctor's Diary,1,[13786],['Whit Bissell'],85275
Citizen's Band,1,[16119],['Charles Napier'],85325
The Pompatus of Love,1,[14508],['John Hoyt'],85328
The Wild Wild West Revisited,1,[16017],['Skip Homeier'],85341
Something Evil,1,[9596],['Jeff Corey'],85483
Daddy's Gone A-Hunting,1,[153458],['Gene Lyons'],85484
Captive Women,1,[15992],['William Schallert'],85494
Blood and Lace,1,[14069],['Vic Tayback'],85496
Bogie,1,[15620],['Alfred Ryder'],85513
Tell Me In The Sunlight,1,[16097],['Jay Robinson'],85524
Streetwalkin',1,[15973],['Julie Newmar'],85598
Danger Route,1,[16021],['Barbara Bouchet'],85625
"Hugó, a víziló",1,[15692],['Don Marshall'],85955
The Twilight People,1,[15719],['Charles Macaulay'],85674
The Longest Hundred Miles,1,[1793],['Ricardo Montalban'],85701
Boom!,1,[16085],['Michael Dunn'],85765
My Own True Love,1,[10161],['Richard Webb'],85823
Please Believe Me,1,[2782],['Ian Wolfe'],85828
The Saga of the Viking Women and Their Voyage to the Waters of the Great Sea Serpent,1,[1007561],['Michael Forest'],85854
"I, Mobster",1,[15942],['Celia Lovsky'],85855
Ski Troop Attack,1,[1007561],['Michael Forest'],85857
Filth,1,[15956],['David Soul'],85889
Strangers When We Meet,1,[69763],['Nancy Kovack'],85926
Model Shop,1,[246],['Gary Lockwood'],85942
Slither,1,[9805],['Sally Kellerman'],87417
Winterset,1,[8496],['Paul Fix'],87445
Funland,1,[8499],['William Windom'],87500
Dixie Dynamite,1,[1947],['Stanley Adams'],90072
Chesty Anderson U.S. Navy,1,[52611],['Dyanne Thorne'],89578
Cool Breeze,1,[41719],['Biff Elliot'],89656
Sex Hygiene,1,[15772],['Richard Derr'],89907
Under the Boardwalk,1,[15628],['Paul Carr'],89909
Vivre pour survivre,1,[9811],['Fred Williamson'],89921
Blind Rage,1,[9811],['Fred Williamson'],89922
The Nitwits,1,[1214919],['Gil Perkins'],89978
Dangerous Blondes,1,[24826],['John Abbott'],90012
Poliziotto senza paura,1,[13637],['Joan Collins'],90019
The Monster of Piedras Blancas,1,[117771],['John Harmon'],90030
Genuine Risk,1,[5695],['Sid Haig'],90053
Death Journey,1,[9811],['Fred Williamson'],90076
Skyjacked,1,[16131],['Mariette Hartley'],87514
Book of Numbers,1,[103034],['Gilbert Green'],90095
Expiration Date,1,[100418],['Ned Romero'],90219
Beast of Blood,1,[15954],['Celeste Yarnall'],90315
Joe... cercati un posto per morire!,1,[30551],['Jeffrey Hunter'],90342
Whistling in Brooklyn,1,[16004],['Anthony Caruso'],90465
The Traveling Executioner,1,[15659],['Marianna Hill'],90517
The April Fools,1,[9805],['Sally Kellerman'],90563
Policewomen,1,[161297],['Tony Young'],90590
Halls of Anger,1,[15375],['Janet MacLachlan'],90722
Hammer,1,[9811],['Fred Williamson'],90728
Home of the Brave,1,[9596],['Jeff Corey'],90807
Night Visitor,1,[6451],['Michael J. Pollard'],89535
Hit List,1,[16119],['Charles Napier'],89526
The Kill Reflex,1,[9811],['Fred Williamson'],89444
Angels from Hell,1,[152660],['Arlene Martel'],89144
Twelve Monkeys,1,[291],['Frank Gorshin'],63
Echoes of a Summer,1,[8499],['William Windom'],87629
The Dark,1,[41719],['Biff Elliot'],87706
Savage Abduction,1,[151679],['Sean Kenney'],87719
Cobra nero,1,[9811],['Fred Williamson'],87736
Bucktown,1,[9811],['Fred Williamson'],87774
The Black Cobra 2,1,[9811],['Fred Williamson'],87777
The Black Cobra 3,1,[9811],['Fred Williamson'],87779
The Legend of Nigger Charley,1,[9811],['Fred Williamson'],87788
Revenge,1,[13637],['Joan Collins'],87789
The Teacher,1,[16125],['Barry Atwater'],87884
Flying Wild,1,[12431],['Carey Loftin'],87889
Two Smart People,1,[3339],['Elisha Cook Jr.'],87939
Valley of the Dragons,1,[1214919],['Gil Perkins'],87966
The Devil Is a Sissy,1,[2782],['Ian Wolfe'],88031
The Sharkfighters,1,[15644],['Karen Steele'],88032
"So Evil, So Young",1,[15753],['Jill Ireland'],88061
Bunny O'Hare,1,[16097],['Jay Robinson'],88179
Warning Shot,1,[13637],['Joan Collins'],88356
Black Eye,1,[9811],['Fred Williamson'],88390
Number One,1,[16014],['Diana Muldaur'],88504
Francis Goes to West Point,1,[16071],['Gregg Palmer'],88677
Adiós Amigo,1,[9811],['Fred Williamson'],88934
In the Cold of the Night,1,[15956],['David Soul'],68119
Mohawk,1,[14508],['John Hoyt'],68097
The Kansan,1,[2021],['Jane Wyatt'],68094
The Scarlet and the Black,1,[16021],['Barbara Bouchet'],44691
The Falcon in Hollywood,1,[24826],['John Abbott'],44170
The Falcon's Brother,1,[16103],['Keye Luke'],44174
They Live by Night,1,[2782],['Ian Wolfe'],44190
The Wizard of Speed and Time,1,[98241],['Angelique Pettyjohn'],44276
Happily Ever After,1,[9805],['Sally Kellerman'],44283
Ice Cream Man,1,[15661],['Clint Howard'],44470
Sailor of the King,1,[30551],['Jeffrey Hunter'],44536
Invisible Dad,1,[15988],['Charles Dierkop'],44547
The Dilemma,1,[15661],['Clint Howard'],44564
Attack of the Puppet People,1,[14508],['John Hoyt'],44585
Radar Men from the Moon,1,[7074],['Peter Brocco'],44608
The Magnetic Monster,1,[101742],['Leonard Mudie'],44692
The Money Trap,1,[1793],['Ricardo Montalban'],44141
Take a Hard Ride,1,[9811],['Fred Williamson'],44697
Little Fauss and Big Halsy,1,[6451],['Michael J. Pollard'],44721
Caprice,1,[6451],['Michael J. Pollard'],44769
The Gambler,1,[14069],['Vic Tayback'],44800
Real Men,1,[52611],['Dyanne Thorne'],44801
Loose Shoes,1,[5695],['Sid Haig'],44805
Jerry Springer: The Opera,1,[15956],['David Soul'],44823
The Case Against Brooklyn,1,[12310],['Warren Stevens'],44873
Criminal Lawyer,1,[2021],['Jane Wyatt'],44876
Spencer's Mountain,1,[13786],['Whit Bissell'],44916
New Orleans Uncensored,1,[16074],['Michael Ansara'],44934
The Falcon in Danger,1,[2782],['Ian Wolfe'],44169
Tomorrow Is Forever,1,[2782],['Ian Wolfe'],44100
Rawhide,1,[9596],['Jeff Corey'],43380
The Valley of Decision,1,[129676],['John Warburton'],43610
Two Weeks with Love,1,[1793],['Ricardo Montalban'],43395
The Magnificent Seven Ride!,1,[16131],['Mariette Hartley'],43417
Souls at Sea,1,[8496],['Paul Fix'],43419
Neptune's Daughter,1,[1793],['Ricardo Montalban'],43437
On an Island with You,1,[1793],['Ricardo Montalban'],43446
The Loves of Carmen,1,[15676],['Arnold Moss'],43455
Winter Meeting,1,[14508],['John Hoyt'],43457
The Farmer's Daughter,1,[15953],['Keith Andes'],43466
The Senator Was Indiscreet,1,[13786],['Whit Bissell'],43468
Anna and the King of Siam,1,[24826],['John Abbott'],43471
The Cat in the Hat,1,[16059],['Pamelyn Ferdin'],43580
Apple Jack,1,[12424],['Gene Dynarski'],43658
Temptation,1,[15676],['Arnold Moss'],44099
The Little Minister,1,[101742],['Leonard Mudie'],43690
The Barretts of Wimpole Street,1,[2782],['Ian Wolfe'],43693
The Deadly Mantis,1,[1007561],['Michael Forest'],43715
Abe Lincoln in Illinois,1,[2782],['Ian Wolfe'],43806
Waterloo Bridge,1,[101742],['Leonard Mudie'],43824
Allegheny Uprising,1,[2782],['Ian Wolfe'],43825
Second Fiddle,1,[1214919],['Gil Perkins'],43835
Union Pacific,1,[117771],['John Harmon'],43837
My Lucky Star,1,[3339],['Elisha Cook Jr.'],43848
Fiesta,1,[1793],['Ricardo Montalban'],43968
Black Widow,1,[16017],['Skip Homeier'],44052
Hell Drivers,1,[15753],['Jill Ireland'],44940
The Second Civil War,1,[15992],['William Schallert'],45046
Fighting Words,1,[9811],['Fred Williamson'],45121
Appointment With Murder,1,[7074],['Peter Brocco'],47633
Back from Eternity,1,[15953],['Keith Andes'],46525
Darby's Rangers,1,[10925],['Torin Thatcher'],46615
Hot Potato,1,[106664],['Geoffrey Binney'],46839
Fixed Bayonets!,1,[16017],['Skip Homeier'],46875
Hell Bound,1,[1947],['Stanley Adams'],47056
America America,1,[13871],['Lou Antonio'],47249
Cool Air,1,[16052],['Jack Donner'],47286
The Good Die Young,1,[13637],['Joan Collins'],47312
The Falcon's Alibi,1,[3339],['Elisha Cook Jr.'],47314
The Falcon's Adventure,1,[2782],['Ian Wolfe'],47315
Twice-Told Tales,1,[135066],['Abraham Sofaer'],47553
The Killing Kind,1,[7074],['Peter Brocco'],47678
A Man Called Peter,1,[14733],['Leslie Parrish'],45136
Search for Danger,1,[7074],['Peter Brocco'],47741
1969,1,[16131],['Mariette Hartley'],47817
Americathon,1,[15744],['David Opatoshu'],47819
Raising the Wind,1,[15753],['Jill Ireland'],47834
Incident,1,[16004],['Anthony Caruso'],47873
The Story on Page One,1,[15620],['Alfred Ryder'],47925
From Beyond the Grave,1,[13637],['Joan Collins'],48014
Two on a Guillotine,1,[14508],['John Hoyt'],48136
Spaghetti a mezzanotte,1,[16021],['Barbara Bouchet'],48283
Kung Fu: The Movie,1,[16103],['Keye Luke'],48290
A Hazard of Hearts,1,[24826],['John Abbott'],48406
The Aftermath,1,[5695],['Sid Haig'],46522
The Warrior and the Sorceress,1,[19107],['Harry Townes'],46500
Wanda Nevada,1,[8496],['Paul Fix'],46460
Footsteps in the Night,1,[16071],['Gregg Palmer'],46449
Madame Bovary,1,[24826],['John Abbott'],45184
Big Bad Mama,1,[15969],"[""William O'Connell""]",45186
Eat My Dust,1,[15661],['Clint Howard'],45232
"Dr. Quinn, Medicine Woman: The Heart Within",1,[1209],['Elinor Donahue'],45298
Double Trouble,1,[1947],['Stanley Adams'],45335
The McKenzie Break,1,[16071],['Gregg Palmer'],45398
The Hunters,1,[50974],['John Gabriel'],45520
Angels in the Outfield,1,[16055],['Richard Hale'],45588
Hot News,1,[15781],['Hal Baylor'],45678
The System,1,[15949],['Vic Perrin'],45679
Play the Game,1,[15661],['Clint Howard'],45708
Joan of Paris,1,[24826],['John Abbott'],45801
One Little Indian,1,[13869],['Morgan Woodward'],45827
Posse,1,[44687],['Katherine Woodville'],45874
Saturday the 14th Strikes Back,1,[15998],['Joseph Ruskin'],45880
American Anthem,1,[15993],['Michael Pataki'],45930
Calling Homicide,1,[1947],['Stanley Adams'],46042
Chicago Confidential,1,[3339],['Elisha Cook Jr.'],46047
The Come On,1,[14508],['John Hoyt'],46056
Journey to the Center of Time,1,[135066],['Abraham Sofaer'],46139
The Nevadan,1,[9596],['Jeff Corey'],46367
Female Jungle,1,[49939],['Davis Roberts'],46401
Finger Man,1,[34014],['Charles Maxwell'],46410
Three Secrets,1,[7074],['Peter Brocco'],43394
Love Is Better Than Ever,1,[1209],['Elinor Donahue'],43362
Gone With the West,1,[15626],"['Robert Walker, Jr.']",68089
Cold Sweat,1,[15753],['Jill Ireland'],42358
My Name Is Julia Ross,1,[101742],['Leonard Mudie'],42077
The Stunt Man,1,[39770],['Adam Roarke'],42160
The Main Event,1,[14732],['James Gregory'],42176
The Bad Seed,1,[8496],['Paul Fix'],42196
Good Guys Wear Black,1,[127601],['Lloyd Haynes'],42205
Empire of the Ants,1,[13637],['Joan Collins'],42218
You Light Up My Life,1,[121759],['Michael Zaslow'],42231
Bloodstone,1,[15995],['Charlie Brill'],42248
Lepke,1,[14069],['Vic Tayback'],42259
Report to the Commissioner,1,[14069],['Vic Tayback'],42262
Who's Minding the Store?,1,[24826],['John Abbott'],42305
The House of Seven Corpses,1,[15719],['Charles Macaulay'],42452
Captain Sindbad,1,[135066],['Abraham Sofaer'],41725
Daughter of the Mind,1,[16059],['Pamelyn Ferdin'],42462
Scream Blacula Scream,1,[16028],['William Marshall'],42466
Tales That Witness Madness,1,[13637],['Joan Collins'],42468
Ben,1,[15628],['Paul Carr'],42476
Holyman Undercover,1,[15661],['Clint Howard'],42480
Last of the Red Hot Lovers,1,[9805],['Sally Kellerman'],42483
Napoleon and Samantha,1,[16066],['Rex Holman'],42486
Sounder,1,[15375],['Janet MacLachlan'],42489
The Big Doll House,1,[5695],['Sid Haig'],42517
What's the Matter with Helen?,1,[16031],['Logan Ramsey'],42530
Willard,1,[15975],['Michael Dante'],42532
The Party's Over,1,[44687],['Katherine Woodville'],41830
Grayeagle,1,[8496],['Paul Fix'],41604
Elephant Walk,1,[135066],['Abraham Sofaer'],43335
Sayonara,1,[1793],['Ricardo Montalban'],40885
Trouble Along the Way,1,[119245],['Sherry Jackson'],40686
Big Jim McLain,1,[15781],['Hal Baylor'],40715
Flame of Barbary Coast,1,[8496],['Paul Fix'],40716
War of the Wildcats,1,[8496],['Paul Fix'],40719
On Borrowed Time,1,[2782],['Ian Wolfe'],40730
Meatballs III: Summer Job,1,[9805],['Sally Kellerman'],40772
The Nickel Ride,1,[124617],['Richard Evans'],40793
King Cobra,1,[15998],['Joseph Ruskin'],40833
Norma Rae,1,[103034],['Gilbert Green'],40842
The Devil and Max Devlin,1,[15972],['Reggie Nalder'],40866
Hell's Half Acre,1,[16103],['Keye Luke'],40872
Beast from Haunted Cave,1,[1007561],['Michael Forest'],40954
Night Train to Munich,1,[10925],['Torin Thatcher'],41597
It Happened to Jane,1,[14256],['Dick Crockett'],40957
Little Big Top,1,[5695],['Sid Haig'],40963
Myra Breckinridge,1,[122004],['Roger C. Carmel'],40973
Gargoyles,1,[15949],['Vic Perrin'],41025
Serial,1,[9805],['Sally Kellerman'],41034
The World's Greatest Sinner,1,[139933],['James Farley'],41039
I Shot Jesse James,1,[16126],['Phillip Pine'],41058
Wisdom,1,[16086],['Liam Sullivan'],41090
A Double Life,1,[13786],['Whit Bissell'],41206
Three Coins in the Fountain,1,[15942],['Celia Lovsky'],41503
The Scarf,1,[15942],['Celia Lovsky'],41591
Land of the Pharaohs,1,[13637],['Joan Collins'],42564
Darling Lili,1,[165373],['Michael Witney'],42586
Hell's Angels '69,1,[15999],['Steve Sandor'],42608
Man of a Thousand Faces,1,[15942],['Celia Lovsky'],43234
Where the Boys Are,1,[291],['Frank Gorshin'],43049
Al Capone,1,[14732],['James Gregory'],43051
Gidget,1,[16102],['Yvonne Craig'],43096
The Alligator People,1,[1315468],['Bill Bradley'],43105
I Married a Monster from Outer Space,1,[2652],['Ken Lynch'],43117
Missile to the Moon,1,[14733],['Leslie Parrish'],43120
The Naked and the Dead,1,[15699],['William Campbell'],43142
Million Dollar Mermaid,1,[16016],['David Brian'],43189
Dragstrip Girl,1,[291],['Frank Gorshin'],43227
Johnny Tremain,1,[13786],['Whit Bissell'],43229
Lucky Jim,1,[131274],['Sharon Acker'],43233
Portland Exposé,1,[291],['Frank Gorshin'],43237
Medium Cool,1,[15659],['Marianna Hill'],42612
The Lonely Man,1,[3339],['Elisha Cook Jr.'],43250
The Sad Sack,1,[135066],['Abraham Sofaer'],43251
The Tall T,1,[16017],['Skip Homeier'],43253
The Shepherd of the Hills,1,[117771],['John Harmon'],43308
The Opposite Sex,1,[13637],['Joan Collins'],43311
All That Heaven Allows,1,[15978],['Charles Drake'],43316
Artists and Models,1,[10161],['Richard Webb'],43317
Man Without a Star,1,[15699],['William Campbell'],43319
Shack Out on 101,1,[13786],['Whit Bissell'],43324
Tennessee's Partner,1,[16004],['Anthony Caruso'],43325
Désirée,1,[14508],['John Hoyt'],43333
The Story of Ruth,1,[50974],['John Gabriel'],43042
The Adventures of Huckleberry Finn,1,[119245],['Sherry Jackson'],43041
Sergeant Rutledge,1,[30551],['Jeffrey Hunter'],43040
Hell to Eternity,1,[30551],['Jeffrey Hunter'],43034
Tell Them Willie Boy Is Here,1,[100418],['Ned Romero'],42619
"I Love You, Alice B. Toklas!",1,[84325],['Ed Peck'],42623
No Way to Treat a Lady,1,[16085],['Michael Dunn'],42633
The Detective,1,[8499],['William Windom'],42636
Helen of Troy,1,[10925],['Torin Thatcher'],42658
The Shanghai Gesture,1,[24826],['John Abbott'],42678
Three in the Attic,1,[15772],['Richard Derr'],42686
Wild in the Streets,1,[1436],['Melvin Belli'],42688
The Slams,1,[9600],['Ted Cassidy'],42711
Assault on a Queen,1,[129676],['John Warburton'],42716
The Wild Angels,1,[6451],['Michael J. Pollard'],42725
Women of the Prehistoric Planet,1,[39770],['Adam Roarke'],42727
You're a Big Boy Now,1,[16085],['Michael Dunn'],42728
Kissin' Cousins,1,[16102],['Yvonne Craig'],42783
Ensign Pulver,1,[15626],"['Robert Walker, Jr.']",42785
Lady in a Cage,1,[9596],['Jeff Corey'],42787
The Americanization of Emily,1,[8499],['William Windom'],42791
The Courtship of Eddie's Father,1,[16108],['Lee Meriwether'],42986
Experiment in Terror,1,[103034],['Gilbert Green'],42995
Five Weeks in a Balloon,1,[15950],['BarBara Luna'],42996
Lonely Are the Brave,1,[15992],['William Schallert'],43002
Married Too Young,1,[15659],['Marianna Hill'],43005
Bells Are Ringing,1,[291],['Frank Gorshin'],43029
Dirty Dingus Magee,1,[8496],['Paul Fix'],48408
I nuovi barbari,1,[9811],['Fred Williamson'],48490
The Big Story,1,[291],['Frank Gorshin'],48506
The Bonnie Parker Story,1,[2652],['Ken Lynch'],61669
The Whip Hand,1,[7074],['Peter Brocco'],61138
Task Force,1,[2021],['Jane Wyatt'],61262
The Gatling Gun,1,[15950],['BarBara Luna'],61356
Men in War,1,[16126],['Phillip Pine'],61370
Distant Drums,1,[10161],['Richard Webb'],61391
Affair in Trinidad,1,[10925],['Torin Thatcher'],61430
Below the Deadline,1,[117771],['John Harmon'],61440
A-Haunting We Will Go,1,[3339],['Elisha Cook Jr.'],61524
The Bravados,1,[13637],['Joan Collins'],61564
Blonde Alibi,1,[3339],['Elisha Cook Jr.'],61566
Back Roads,1,[15746],['Barbara Babcock'],61653
1990: I guerrieri del Bronx,1,[9811],['Fred Williamson'],61755
They Made Me a Killer,1,[117771],['John Harmon'],60743
The Naked Jungle,1,[135066],['Abraham Sofaer'],61988
The Captive City,1,[2782],['Ian Wolfe'],62006
City Across the River,1,[9596],['Jeff Corey'],62091
Pittsburgh,1,[8496],['Paul Fix'],62186
The Next Voice You Hear....,1,[9596],['Jeff Corey'],62188
Tammy Tell Me True,1,[15978],['Charles Drake'],62392
City of Shadows,1,[16004],['Anthony Caruso'],62461
Mr. Belvedere Rings the Bell,1,[12310],['Warren Stevens'],62483
Il debito coniugale,1,[16021],['Barbara Bouchet'],62590
Backlash,1,[15699],['William Campbell'],62648
Two Weeks in Another Town,1,[14732],['James Gregory'],62655
End of the Road,1,[24826],['John Abbott'],61036
Cheyenne Warrior,1,[15661],['Clint Howard'],60563
Villa Rides,1,[15753],['Jill Ireland'],48564
Commando Squad,1,[5695],['Sid Haig'],58990
Tycoon,1,[8496],['Paul Fix'],56930
The Indian Fighter,1,[3339],['Elisha Cook Jr.'],57258
The Last Time I Saw Paris,1,[15942],['Celia Lovsky'],57575
Indecent Behavior,1,[22048],['Robert Sampson'],57766
No Contest,1,[15765],['John Colicos'],57848
The Mountain,1,[19107],['Harry Townes'],57993
Chu Chu and the Philly Flash,1,[5695],['Sid Haig'],58442
